,policy_id,customer_gender_female,customer_gender_male,policy_state_or,injury_claim,policy_state_ca,collision_type_na,police_report_available,incident_month,policy_state_nv,customer_age,collision_type_front,total_claim_amount,incident_type_theft,collision_type_side,customer_education,policy_state_wa,incident_type_breakin,num_witnesses,driver_relationship_child,auto_year,authorities_contacted_fire,policy_annual_premium,driver_relationship_spouse,collision_type_rear,months_as_customer,num_injuries,num_insurers_past_5_years,incident_dow,driver_relationship_na,incident_day,authorities_contacted_none,policy_state_az,num_claims_past_year,policy_state_id,num_vehicles_involved,incident_severity,policy_deductable,authorities_contacted_police,incident_type_collision,fraud,authorities_contacted_ambulance,driver_relationship_other,policy_liability,incident_hour,driver_relationship_self,vehicle_claim
1402,3984,0,1,0,3000.0,1,0,1,10,0,55,1,47500.0,0,0,4,0,0,0,0,2019,0,3000,0,0,72,4,1,1,0,8,0,0,0,0,3,2,750,1,1,0,0,0,2,13,1,44500.0
1403,2503,0,1,0,0.0,1,0,1,6,0,48,0,16000.0,0,0,4,0,0,3,0,2012,0,2600,0,1,97,0,1,3,0,13,0,0,0,0,3,1,750,1,1,0,0,0,0,15,1,16000.0
1404,783,0,1,0,0.0,1,0,1,12,0,56,0,9500.0,0,0,4,0,0,3,0,2014,0,3000,0,1,94,0,1,2,0,25,0,0,0,0,3,0,750,1,1,0,0,0,1,6,1,9500.0
1405,921,0,1,0,0.0,1,0,0,2,0,74,0,27000.0,0,0,3,0,0,0,0,2019,0,3000,0,1,60,0,1,2,0,27,0,0,1,0,2,1,750,1,1,0,0,0,0,10,1,27000.0
1406,4245,0,1,1,0.0,0,0,0,1,0,43,1,18000.0,0,0,3,0,0,0,0,2019,0,3000,0,0,114,0,1,6,0,27,1,0,0,0,2,0,750,0,1,0,0,0,2,6,1,18000.0
1407,4307,1,0,0,0.0,1,0,1,5,0,40,1,10000.0,0,0,1,0,0,2,0,2004,0,2700,0,0,98,0,1,3,0,9,0,0,0,0,2,0,750,1,1,0,0,0,1,16,1,10000.0
1408,2912,1,0,1,2000.0,0,0,1,10,0,42,1,17000.0,0,0,3,0,0,2,1,2020,0,3000,0,0,147,3,1,4,0,18,0,0,0,0,3,1,750,1,1,0,0,0,1,18,0,15000.0
1409,3057,0,1,0,84000.0,0,0,1,11,0,64,0,100500.0,0,0,4,0,0,1,0,2011,0,3000,1,1,225,3,1,6,0,17,0,1,0,0,3,2,750,1,1,0,0,0,3,13,0,16500.0
1410,4782,0,1,0,6500.0,1,0,1,8,0,47,1,41500.0,0,0,3,0,0,0,0,2017,0,2650,0,0,221,1,1,0,0,19,0,0,0,0,3,2,750,1,1,0,0,0,2,6,1,35000.0
1411,3906,0,1,0,30000.0,1,0,1,10,0,40,0,61000.0,0,1,3,0,0,1,0,2015,0,3000,0,0,112,1,1,0,0,21,0,0,3,0,3,2,750,1,1,0,0,0,2,19,1,31000.0
1412,2458,1,0,0,0.0,1,1,0,4,0,32,0,22500.0,1,0,3,0,0,0,0,2018,0,3000,0,0,35,0,2,2,1,10,0,0,1,0,1,1,750,1,0,0,0,0,3,15,0,22500.0
1413,2725,0,1,0,0.0,1,1,0,10,0,58,0,16500.0,1,0,4,0,0,0,0,2013,0,2500,0,0,65,0,1,3,1,31,0,0,0,0,1,1,750,1,0,0,0,0,0,6,0,16500.0
1414,3020,1,0,0,0.0,1,0,1,11,0,43,0,16500.0,0,0,3,0,0,2,0,2014,0,3000,0,1,146,0,1,4,0,29,0,0,1,0,3,0,750,1,1,0,0,0,3,7,1,16500.0
1415,4749,0,1,0,0.0,1,0,0,1,0,66,1,8000.0,0,0,4,0,0,0,0,2017,0,3000,0,0,109,0,1,1,0,22,1,0,0,0,1,0,750,0,1,0,0,0,0,20,1,8000.0
1416,3199,0,1,0,17500.0,1,0,1,3,0,28,1,37000.0,0,0,1,0,0,1,0,2018,0,2900,1,0,9,1,5,0,0,18,0,0,0,0,2,1,750,1,1,0,0,0,2,4,0,19500.0
1417,1654,0,1,0,0.0,1,0,1,1,0,43,1,15000.0,0,0,3,0,0,3,0,2015,0,2900,1,0,114,0,1,4,0,18,0,0,0,0,3,1,750,1,1,0,0,0,1,13,0,15000.0
1418,3215,0,1,0,0.0,1,1,0,8,0,37,0,6500.0,0,0,4,0,1,1,0,2004,0,2650,0,0,155,0,1,0,1,26,0,0,0,0,1,0,750,1,0,0,0,0,0,8,0,6500.0
1419,206,1,0,0,0.0,1,1,0,1,0,48,0,15500.0,0,0,3,0,1,0,0,2020,0,3000,0,0,74,0,1,3,1,3,0,0,0,0,1,0,750,1,0,0,0,0,0,12,0,15500.0
1420,3682,0,1,0,0.0,1,1,0,4,0,31,0,9500.0,0,0,2,0,1,0,0,2015,0,3000,0,0,160,0,1,2,1,3,1,0,0,0,1,0,750,0,0,0,0,0,3,15,0,9500.0
1421,3951,1,0,0,0.0,1,0,1,2,0,25,1,23500.0,0,0,1,0,0,2,0,2020,0,3000,0,0,33,0,4,4,0,1,0,0,0,0,4,1,750,1,1,0,0,0,0,11,1,23500.0
1422,1352,0,1,0,13500.0,1,0,0,10,0,53,1,23000.0,0,0,3,0,0,1,0,2007,0,3000,0,0,240,2,1,1,0,8,0,0,0,0,2,2,750,1,1,0,0,0,2,17,1,9500.0
1423,1396,0,1,0,30000.0,1,0,1,5,0,23,1,68000.0,0,0,3,0,0,2,0,2020,0,3000,0,0,4,3,3,1,0,21,0,0,0,0,3,2,800,1,1,0,0,0,0,8,1,38000.0
1424,4633,0,1,0,16000.0,0,0,1,6,0,31,0,33500.0,0,0,1,0,0,0,0,2010,0,2600,0,1,94,2,1,2,0,5,0,1,0,0,2,1,750,1,1,0,0,1,2,11,0,17500.0
1425,3081,0,1,0,0.0,0,0,0,2,0,27,1,7000.0,0,0,1,0,0,0,0,2013,0,3000,0,0,69,0,1,4,0,1,0,0,0,1,2,1,750,1,1,0,0,0,1,14,1,7000.0
1426,4894,1,0,0,13500.0,0,0,1,12,1,46,1,53500.0,0,0,3,0,0,1,0,2019,0,3000,0,0,93,4,1,2,0,25,0,0,0,0,3,2,750,1,1,0,0,0,1,11,1,40000.0
1427,1695,0,1,0,8000.0,1,0,1,4,0,58,1,46500.0,0,0,4,0,0,2,0,2020,0,3000,0,0,148,3,1,0,0,15,0,0,0,0,3,2,750,1,1,0,0,0,0,17,1,38500.0
1428,3395,0,1,0,0.0,1,0,0,9,0,51,1,16500.0,0,0,4,0,0,0,0,2019,0,2850,0,0,76,0,1,4,0,20,1,0,0,0,1,0,750,0,1,0,0,0,0,19,1,16500.0
1429,1898,0,1,0,0.0,1,0,1,5,0,72,0,1000.0,0,1,3,0,0,0,0,2010,0,3000,0,0,146,0,1,6,0,5,0,0,0,0,3,0,750,1,1,0,0,0,0,2,1,1000.0
1430,2077,1,0,0,10000.0,1,0,1,9,0,37,1,47000.0,0,0,1,0,0,3,0,2020,0,2750,0,0,120,1,1,3,0,12,0,0,0,0,3,2,750,1,1,0,0,0,0,7,1,37000.0
1431,2234,0,1,0,25000.0,1,0,1,10,0,53,1,43500.0,0,0,1,0,0,1,0,2018,0,3000,0,0,125,1,1,2,0,2,0,0,0,0,3,1,750,1,1,0,0,0,1,7,1,18500.0
1432,546,0,1,0,0.0,1,0,1,4,0,60,0,13500.0,0,1,3,0,0,1,0,2020,0,3000,0,0,215,0,1,1,0,30,0,0,0,0,3,0,750,1,1,0,0,0,1,10,1,13500.0
1433,2329,0,1,1,0.0,0,0,0,5,0,44,0,13500.0,0,1,3,0,0,1,0,2014,0,3000,0,0,86,0,1,4,0,24,1,0,0,0,2,0,750,0,1,0,0,0,2,3,1,13500.0
1434,729,1,0,0,14500.0,1,0,1,1,0,31,0,54500.0,0,1,1,0,0,2,0,2018,0,2800,1,0,109,4,1,0,0,7,0,0,0,0,3,2,750,1,1,0,0,0,0,6,0,40000.0
1435,1052,0,1,0,0.0,0,0,0,5,0,36,1,8000.0,0,0,4,0,0,1,0,2018,0,2700,0,0,85,0,1,1,0,7,1,1,0,0,2,0,750,0,1,0,0,0,0,13,1,8000.0
1436,2769,0,1,0,23500.0,1,0,0,7,0,53,1,53500.0,0,0,2,0,0,0,0,2017,0,3000,0,0,75,1,1,4,0,26,0,0,0,0,2,2,750,1,1,0,0,0,1,21,1,30000.0
1437,4314,0,1,0,5000.0,1,0,1,12,0,74,1,41000.0,0,0,4,0,0,0,0,2019,0,3000,0,0,115,1,1,3,0,12,0,0,0,0,3,2,750,1,1,0,0,1,0,10,0,36000.0
1438,4382,1,0,0,9000.0,0,0,1,6,0,21,0,44500.0,0,1,1,1,0,2,0,2018,0,3000,0,0,23,1,1,3,0,13,0,0,0,0,3,2,750,1,1,0,0,0,1,5,1,35500.0
1439,2885,0,1,0,0.0,1,0,1,2,0,46,1,15000.0,0,0,1,0,0,2,0,2020,0,3000,0,0,78,0,1,4,0,8,0,0,0,0,3,1,750,1,1,0,0,0,1,12,1,15000.0
1440,2993,1,0,0,0.0,1,0,0,6,0,52,0,4000.0,0,1,4,0,0,1,0,2018,0,3000,0,0,71,0,1,0,0,24,1,0,0,0,2,0,750,0,1,0,0,0,2,7,1,4000.0
1441,4632,0,1,0,0.0,1,0,0,5,0,72,1,10500.0,0,0,2,0,0,0,0,2010,0,2300,1,0,98,0,1,3,0,30,0,0,0,0,1,0,900,1,1,0,0,0,1,11,0,10500.0
1442,4641,0,1,0,6500.0,0,0,1,1,1,44,0,44000.0,0,0,4,0,0,0,0,2020,0,3000,0,1,94,1,1,0,0,21,0,0,0,0,3,2,750,1,1,0,0,0,1,10,1,37500.0
1443,4708,0,1,0,0.0,1,1,0,1,0,53,0,7500.0,0,0,3,0,1,0,0,2013,0,3000,0,0,125,0,1,4,1,4,0,0,0,0,1,0,750,1,0,0,0,0,0,11,0,7500.0
1444,3282,0,1,0,0.0,1,0,1,9,0,56,0,10500.0,0,1,3,0,0,0,0,2017,0,2900,0,0,68,0,1,4,0,20,0,0,0,0,2,0,750,1,1,0,0,0,2,4,1,10500.0
1445,3330,0,1,0,30000.0,1,0,0,3,0,55,1,47500.0,0,0,1,0,0,0,0,2015,0,3000,0,0,88,3,1,1,0,26,0,0,0,0,2,1,750,1,1,0,0,0,0,10,1,17500.0
1446,1960,0,1,0,0.0,0,0,1,10,0,65,0,15000.0,0,0,3,1,0,0,0,2019,0,3000,0,1,332,0,1,3,0,24,0,0,0,0,2,1,750,1,1,0,0,0,2,14,1,15000.0
1447,3719,0,1,0,5000.0,0,0,1,6,0,56,0,29500.0,0,1,3,0,0,2,0,2011,0,3000,0,0,113,1,1,4,0,21,0,1,0,0,3,2,750,1,1,0,0,0,0,12,1,24500.0
1448,3762,0,1,1,20500.0,0,0,0,9,0,37,0,37500.0,0,1,2,0,0,0,0,2010,1,3000,1,0,92,2,1,0,0,23,0,0,1,0,2,2,750,0,1,0,0,0,1,6,0,17000.0
1449,2245,0,1,0,3500.0,1,0,1,4,0,34,0,20500.0,0,0,3,0,0,2,0,2015,0,3000,0,1,40,1,3,4,0,5,0,0,0,0,3,1,750,1,1,0,0,0,2,15,1,17000.0
1450,677,0,1,0,0.0,1,0,1,4,0,65,1,5500.0,0,0,4,0,0,2,0,2013,0,2800,0,0,84,0,1,0,0,29,0,0,0,0,3,0,750,1,1,0,0,0,2,10,1,5500.0
1451,4560,1,0,0,0.0,1,0,1,5,0,38,1,31000.0,0,0,1,0,0,2,0,2017,0,3000,1,0,14,0,1,0,0,27,0,0,0,0,3,2,750,1,1,0,0,0,0,11,0,31000.0
1452,1355,0,1,0,0.0,0,0,0,10,0,56,0,15000.0,0,1,1,1,0,0,0,2014,0,2950,0,0,81,0,1,4,0,25,0,0,0,0,1,1,750,1,1,0,0,0,1,18,1,15000.0
1453,1467,1,0,0,0.0,1,0,1,10,0,59,0,17500.0,0,1,3,0,0,2,0,2018,0,3000,0,0,133,0,1,6,0,20,0,0,0,0,3,1,750,1,1,0,0,0,2,5,1,17500.0
1454,3154,0,1,0,0.0,0,0,0,10,0,27,0,10000.0,0,0,1,0,0,0,0,2014,0,2950,0,1,57,0,1,5,0,5,1,1,0,0,2,0,750,0,1,0,0,0,0,19,1,10000.0
1455,1631,0,1,0,0.0,0,1,0,9,0,41,0,12500.0,1,0,4,1,0,0,0,2013,0,3000,0,0,54,0,2,2,1,4,0,0,0,0,1,1,750,1,0,0,0,0,1,10,0,12500.0
1456,1714,1,0,0,0.0,1,0,0,11,0,61,0,14000.0,0,1,1,0,0,0,0,2020,0,3000,0,0,52,0,2,0,0,11,1,0,0,0,1,0,750,0,1,0,0,0,0,12,1,14000.0
1457,2096,0,1,0,12000.0,0,0,0,11,0,32,1,41500.0,0,0,3,1,0,0,0,2017,1,2700,0,0,143,3,1,0,0,4,0,0,0,0,2,2,750,0,1,0,0,0,1,14,1,29500.0
1458,3661,1,0,0,0.0,1,0,0,2,0,37,1,17000.0,0,0,2,0,0,2,0,2020,0,3000,0,0,68,0,1,6,0,3,1,0,0,0,2,0,750,0,1,0,0,0,2,9,1,17000.0
1459,681,0,1,0,0.0,0,0,0,7,0,45,1,12500.0,0,0,3,1,0,0,0,2016,0,2550,0,0,40,0,1,0,0,8,1,0,0,0,1,0,750,0,1,0,0,0,1,18,1,12500.0
1460,2822,1,0,0,0.0,0,0,0,8,1,65,1,6000.0,0,0,3,0,0,0,0,2015,0,3000,1,0,94,0,1,4,0,23,1,0,0,0,2,0,750,0,1,0,0,0,1,10,0,6000.0
1461,4372,0,1,1,0.0,0,0,0,4,0,40,1,3000.0,0,0,3,0,0,0,0,2017,0,3000,0,0,82,0,1,5,0,20,1,0,0,0,1,0,750,0,1,0,0,0,1,9,1,3000.0
1462,4499,1,0,0,7500.0,0,0,1,3,0,59,1,38000.0,0,0,1,0,0,2,0,2018,0,2900,0,0,201,1,1,5,0,30,0,0,0,1,3,2,750,1,1,0,0,0,2,12,1,30500.0
1463,3196,1,0,0,0.0,1,0,0,2,0,44,1,11000.0,0,0,2,0,0,0,0,2015,0,3000,1,0,54,0,1,1,0,5,1,0,0,0,2,0,750,0,1,0,0,0,1,13,0,11000.0
1464,1826,0,1,0,1500.0,0,0,1,1,0,47,0,31500.0,0,1,3,0,0,5,0,2018,0,3000,0,0,35,4,3,1,0,15,0,1,0,0,5,2,750,1,1,0,0,0,2,9,1,30000.0
1465,225,1,0,0,0.0,1,0,0,7,0,59,0,18000.0,0,0,2,0,0,0,0,2020,0,3000,0,1,225,0,1,4,0,12,1,0,0,0,1,0,750,0,1,0,0,0,0,7,1,18000.0
1466,1924,0,1,1,0.0,0,0,1,6,0,53,1,21000.0,0,0,1,0,0,0,0,2016,0,2900,0,0,226,0,1,4,0,28,0,0,0,0,2,1,750,1,1,0,0,0,2,10,1,21000.0
1467,3743,0,1,0,0.0,0,0,0,1,0,56,1,20000.0,0,0,3,0,0,0,0,2020,0,2600,1,0,173,0,1,5,0,19,1,1,0,0,2,0,750,0,1,0,0,0,1,20,0,20000.0
1468,3848,0,1,0,0.0,0,1,0,3,1,38,0,17000.0,0,0,4,0,1,0,0,2018,0,3000,0,0,93,0,1,4,1,8,0,0,0,0,1,0,750,1,0,0,0,0,2,9,0,17000.0
1469,4031,0,1,0,48500.0,1,0,1,8,0,47,0,56000.0,0,0,3,0,0,1,0,2011,0,2750,0,1,245,2,1,1,0,27,0,0,0,0,2,1,750,1,1,0,0,0,2,9,1,7500.0
1470,4116,0,1,0,0.0,1,0,1,2,0,41,1,14500.0,0,0,3,0,0,2,0,2020,0,3000,1,0,30,0,2,1,0,5,0,0,1,0,3,0,750,1,1,0,0,0,2,6,0,14500.0
1471,4426,0,1,0,0.0,1,0,1,2,0,46,1,32000.0,0,0,1,0,0,3,0,2013,0,3000,1,0,95,0,1,1,0,5,0,0,0,0,4,2,750,1,1,0,0,0,3,16,0,32000.0
1472,1257,0,1,0,30000.0,1,0,1,7,0,52,0,43000.0,0,1,4,0,0,0,0,2016,0,3000,0,0,24,1,4,2,0,24,0,0,0,0,3,0,750,1,1,0,0,0,2,11,1,13000.0
1473,4523,1,0,0,0.0,0,0,1,1,0,66,0,1500.0,0,0,1,0,0,0,0,2013,0,2450,0,1,28,0,2,5,0,19,0,1,0,0,2,0,850,1,1,0,0,0,1,13,1,1500.0
1474,1599,1,0,0,30000.0,0,0,1,12,0,63,0,59000.0,0,0,3,1,0,1,0,2020,0,3000,0,1,81,1,1,6,0,1,0,0,0,0,3,2,750,1,1,0,0,0,2,20,1,29000.0
1475,1661,0,1,0,0.0,1,0,1,2,0,71,1,8000.0,0,0,1,0,0,0,0,2019,0,3000,0,0,47,0,1,4,0,15,0,0,0,0,2,0,750,1,1,0,0,0,1,10,1,8000.0
1476,1919,1,0,0,0.0,0,1,0,1,0,19,0,18000.0,0,0,1,0,1,0,0,2017,0,3000,0,0,2,0,1,0,1,14,0,1,0,0,1,0,750,1,0,0,0,0,1,3,0,18000.0
1477,3585,0,1,0,0.0,0,0,0,5,0,50,0,9500.0,0,0,3,0,0,1,0,2018,0,3000,0,1,120,0,1,4,0,31,1,1,0,0,2,0,750,0,1,0,0,0,1,9,1,9500.0
1478,3732,0,1,0,0.0,1,0,0,12,0,51,0,10500.0,0,1,1,0,0,2,0,2010,0,2500,0,0,302,0,1,2,0,11,1,0,0,0,2,0,750,0,1,0,0,0,2,10,1,10500.0
1479,2294,0,1,0,25000.0,0,0,1,2,0,51,0,56000.0,0,0,1,1,0,0,0,2017,0,3000,1,1,131,1,1,4,0,15,0,0,0,0,3,2,750,1,1,0,0,0,1,10,0,31000.0
1480,2423,1,0,0,5500.0,1,0,1,3,0,39,0,30500.0,0,0,3,0,0,1,0,2013,0,3000,0,1,75,3,1,1,0,26,0,0,0,0,3,2,750,1,1,0,0,0,1,13,1,25000.0
1481,2525,1,0,0,0.0,1,0,0,7,0,74,0,5000.0,0,1,3,0,0,0,0,2007,0,3000,0,0,136,0,1,1,0,2,0,0,0,0,2,1,750,1,1,0,0,1,1,7,0,5000.0
1482,4023,0,1,0,0.0,1,0,1,10,0,28,1,15500.0,0,0,1,0,0,1,0,2020,0,3000,0,0,73,0,1,4,0,18,0,0,0,0,2,0,750,1,1,0,0,0,0,6,1,15500.0
1483,898,1,0,0,0.0,1,1,0,7,0,54,0,19500.0,1,0,3,0,0,0,0,2019,0,2800,0,0,128,0,1,1,1,9,0,0,0,0,1,1,750,1,0,0,0,0,0,11,0,19500.0
1484,1070,0,1,0,0.0,1,1,0,11,0,46,0,6000.0,0,0,2,0,1,0,0,2019,0,3000,0,0,184,0,1,4,1,15,0,0,0,0,1,0,750,1,0,0,0,0,3,23,0,6000.0
1485,4449,0,1,0,0.0,0,1,0,9,0,48,0,15500.0,1,0,1,0,0,0,0,2015,0,2650,0,0,115,0,1,0,1,30,0,1,0,0,1,1,750,1,0,0,0,0,2,18,0,15500.0
1486,1337,0,1,0,30000.0,1,0,1,3,0,43,0,60000.0,0,1,4,0,0,2,0,2015,0,2750,0,0,200,4,1,0,0,25,0,0,0,0,3,2,750,1,1,0,0,0,0,5,1,30000.0
1487,4768,0,1,0,0.0,1,0,1,1,0,41,0,13500.0,0,1,4,0,0,3,1,2016,0,3000,0,0,115,0,1,4,0,4,0,0,0,0,3,1,750,1,1,0,0,0,1,17,0,13500.0
1488,4827,1,0,0,50000.0,0,0,1,9,0,69,1,64500.0,0,0,1,0,0,0,0,2018,0,2850,1,0,132,2,1,6,0,8,0,1,0,0,2,1,750,1,1,0,0,0,1,23,0,14500.0
1489,4918,0,1,0,0.0,1,1,0,12,0,42,0,14500.0,1,0,3,0,0,0,0,2014,0,3000,0,0,144,0,1,5,1,7,0,0,0,0,1,1,750,1,0,0,0,0,1,22,0,14500.0
1490,4993,1,0,0,0.0,1,0,0,9,0,39,1,14500.0,0,0,4,0,0,1,0,2008,0,3000,0,0,66,0,1,6,0,15,1,0,0,0,2,0,750,0,1,0,0,0,0,17,1,14500.0
1491,1718,0,1,1,0.0,0,0,1,6,0,19,1,20000.0,0,0,1,0,0,0,0,2019,0,3000,0,0,23,0,1,0,0,24,0,0,0,0,2,1,750,1,1,0,0,0,2,20,1,20000.0
1492,3432,1,0,0,25000.0,1,0,1,6,0,58,1,58500.0,0,0,4,0,0,3,0,2016,0,3000,0,0,146,1,1,0,0,10,0,0,0,0,3,2,750,1,1,0,0,0,1,15,1,33500.0
1493,235,0,1,1,0.0,0,0,0,3,0,44,1,10000.0,0,0,1,0,0,3,0,2017,0,3000,0,0,137,0,1,4,0,15,1,0,0,0,2,0,750,0,1,0,0,0,2,8,1,10000.0
1494,414,1,0,0,0.0,1,0,1,2,0,66,0,12500.0,0,1,3,0,0,1,0,2016,0,3000,0,0,70,0,1,0,0,4,0,0,0,0,3,1,750,1,1,0,0,0,1,15,1,12500.0
1495,2578,1,0,0,0.0,1,0,0,11,0,68,1,9500.0,0,0,1,0,0,0,0,2015,0,3000,0,0,372,0,1,4,0,15,1,0,0,0,2,0,750,0,1,0,0,0,0,11,1,9500.0
1496,4939,1,0,0,0.0,0,0,1,9,0,49,0,26000.0,0,0,3,1,0,2,0,2016,0,3000,1,1,153,0,1,0,0,30,0,0,0,0,3,2,750,1,1,0,0,0,1,14,0,26000.0
1497,1812,0,1,0,0.0,1,0,1,7,0,55,1,41500.0,0,0,3,0,0,0,0,2020,0,3000,0,0,123,0,1,1,0,30,0,0,0,0,3,2,750,1,1,0,0,0,0,4,1,41500.0
1498,1874,0,1,0,0.0,1,1,0,3,0,40,0,2000.0,0,0,3,0,1,0,0,2011,0,2800,0,0,55,0,2,2,1,13,1,0,0,0,1,0,750,0,0,0,0,0,0,4,0,2000.0
1499,3553,1,0,0,9500.0,0,0,0,3,0,34,0,20000.0,0,1,1,0,0,0,0,2012,0,3000,0,0,31,1,4,2,0,27,0,1,0,0,2,1,750,1,1,0,0,0,0,5,1,10500.0
1500,1990,0,1,0,0.0,1,0,0,2,0,56,1,5500.0,0,0,3,0,0,3,0,2017,0,3000,0,0,114,0,1,2,0,6,1,0,0,0,2,0,750,0,1,0,0,0,0,4,1,5500.0
1501,2014,0,1,0,0.0,1,0,0,4,0,31,0,13500.0,0,0,3,0,0,0,0,2014,0,3000,0,1,22,0,2,3,0,25,0,0,0,0,2,1,750,1,1,0,0,0,0,6,1,13500.0
1502,2182,0,1,0,0.0,0,0,1,5,0,24,0,20000.0,0,1,3,1,0,2,0,2019,0,2900,0,0,76,0,1,0,0,20,0,0,0,0,2,1,750,1,1,0,0,0,3,15,1,20000.0
1503,554,0,1,0,0.0,1,0,0,1,0,43,0,11000.0,0,1,3,0,0,0,0,2017,0,3000,0,0,135,0,1,3,0,10,1,0,0,0,2,0,750,0,1,0,0,0,3,16,1,11000.0
1504,2393,0,1,0,0.0,1,0,1,2,0,43,0,15000.0,0,0,3,0,0,1,0,2017,0,3000,0,1,140,0,1,2,0,6,0,0,0,0,3,1,750,1,1,0,0,0,3,17,1,15000.0
1505,4128,0,1,0,0.0,0,0,1,11,0,41,1,5000.0,0,0,3,1,0,2,0,2009,0,3000,0,0,107,0,1,3,0,21,0,0,0,0,3,0,750,1,1,0,0,0,2,5,1,5000.0
1506,2687,0,1,0,0.0,1,0,0,6,0,42,1,13000.0,0,0,1,0,0,0,0,2017,0,3000,0,0,80,0,1,0,0,17,1,0,0,0,1,0,750,0,1,0,0,0,3,16,1,13000.0
1507,2869,1,0,0,0.0,0,1,0,7,0,52,0,12500.0,0,0,3,1,1,0,0,2017,0,3000,0,0,238,0,1,2,1,24,0,0,0,0,1,0,750,1,0,0,0,0,2,10,0,12500.0
1508,1316,1,0,0,0.0,1,0,0,10,0,40,1,9000.0,0,0,3,0,0,0,0,2018,0,3000,0,0,79,0,1,3,0,3,1,0,0,0,2,0,750,0,1,0,0,0,1,10,1,9000.0
1509,1448,0,1,0,0.0,1,0,0,5,0,54,0,10500.0,0,1,3,0,0,0,0,2020,0,3000,0,0,181,0,1,1,0,7,1,0,0,0,1,0,750,0,1,0,0,0,0,7,1,10500.0
1510,1561,0,1,0,8500.0,1,0,1,7,0,46,1,49500.0,0,0,3,0,0,3,0,2020,0,3000,0,0,157,4,1,4,0,26,0,0,0,0,3,2,750,1,1,0,0,0,1,11,1,41000.0
1511,3230,1,0,0,0.0,1,0,0,10,0,41,0,5000.0,0,1,1,0,0,0,0,2018,0,3000,1,0,168,0,1,1,0,1,1,0,0,0,1,0,750,0,1,0,0,0,0,12,0,5000.0
1512,408,0,1,0,0.0,1,0,0,10,0,32,0,13500.0,0,1,4,0,0,0,0,2020,0,3000,0,0,64,0,1,0,0,14,1,0,0,0,2,0,750,0,1,0,0,0,0,13,1,13500.0
1513,2212,0,1,1,0.0,0,0,1,9,0,45,1,24000.0,0,0,3,0,0,1,0,2017,0,2650,0,0,67,0,1,4,0,6,0,0,0,0,3,1,750,1,1,0,0,1,2,22,0,24000.0
1514,749,0,1,0,0.0,1,0,0,2,0,48,0,10500.0,0,1,4,0,0,2,0,2015,0,3000,0,0,99,0,1,3,0,14,1,0,0,0,2,0,750,0,1,0,0,0,1,23,1,10500.0
1515,2654,0,1,0,0.0,0,0,0,8,1,38,1,20000.0,0,0,3,0,0,0,0,2016,0,3000,0,0,64,0,1,3,0,29,0,0,0,0,2,1,750,1,1,0,0,0,3,6,1,20000.0
1516,4184,1,0,0,0.0,1,0,0,1,0,56,1,9500.0,0,0,3,0,0,1,0,2005,0,3000,0,0,63,0,1,2,0,23,1,0,0,0,2,0,750,0,1,0,0,0,0,21,1,9500.0
1517,4240,1,0,0,0.0,1,0,0,11,0,48,0,3000.0,0,1,2,0,0,0,0,2010,0,2750,0,0,62,0,1,3,0,7,1,0,0,0,2,0,750,0,1,0,0,0,0,8,1,3000.0
1518,2738,1,0,0,0.0,0,1,0,1,0,62,0,7000.0,0,0,3,0,1,0,0,2020,0,3000,0,0,139,0,1,5,1,26,0,1,2,0,1,0,750,1,0,0,0,0,1,11,0,7000.0
1519,4404,1,0,0,7000.0,1,0,1,8,0,65,0,32000.0,0,1,3,0,0,1,0,2015,0,2800,1,0,105,4,1,3,0,22,0,0,0,0,3,2,750,1,1,0,0,0,1,9,0,25000.0
1520,2881,0,1,0,0.0,1,0,0,9,0,65,0,14000.0,0,0,4,0,0,1,0,2014,0,3000,0,1,108,0,1,3,0,19,1,0,0,0,2,0,750,0,1,0,0,0,2,7,1,14000.0
1521,1223,0,1,1,4000.0,0,0,0,1,0,59,0,46000.0,0,0,3,0,0,2,0,2017,0,3000,0,1,329,1,1,2,0,23,0,0,0,0,2,2,750,1,1,0,0,0,2,8,1,42000.0
1522,3077,0,1,0,15500.0,0,0,1,8,0,62,0,45000.0,0,0,3,0,0,0,0,2014,0,3000,0,1,174,3,1,1,0,6,0,1,0,0,3,2,750,1,1,0,0,0,0,15,1,29500.0
1523,1555,0,1,0,0.0,1,0,0,7,0,49,1,16500.0,0,0,3,0,0,0,0,2018,0,2700,0,0,149,0,1,0,0,1,1,0,0,0,2,0,750,0,1,0,0,0,1,9,1,16500.0
1524,3278,0,1,0,0.0,1,0,0,11,0,70,0,11000.0,0,0,3,0,0,1,0,2012,0,3000,0,1,450,0,1,1,0,26,1,0,0,0,2,0,750,0,1,0,0,0,1,9,1,11000.0
1525,3312,0,1,0,6500.0,1,0,1,3,0,36,1,17500.0,0,0,1,0,0,0,0,2011,0,2650,0,0,73,1,1,3,0,7,0,0,0,0,2,1,750,1,1,0,0,0,0,8,1,11000.0
1526,202,1,0,0,0.0,1,0,1,4,0,48,1,10500.0,0,0,3,0,0,1,0,2013,0,3000,0,0,225,0,1,1,0,23,0,0,0,0,3,0,750,1,1,0,0,1,2,8,0,10500.0
1527,2039,1,0,0,0.0,1,1,0,12,0,31,0,8000.0,0,0,3,0,1,0,0,2015,0,3000,0,0,60,0,1,3,1,26,1,0,0,0,1,0,750,0,0,0,0,0,2,17,0,8000.0
